PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;NAT_SOI_TOP;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
3561;99;VEH;VEHICULES POUR HANDICAPES PHYSIQUES;1;9;99;0;;1;;1;Z;21;0;6;;;0
3562;99;VU5;VERRE DE CLASSE B, UNIFOCAL SPHERO-CYLINDRIQUE A SPHERE NEGATIVE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3563;99;M03;MONTURE ADULTE DE CLASSE B;1;9;99;0;;1;;1;Z;21;0;6;;;0
3564;99;M04;MONTURE ENFANT DE CLASSE B;1;9;99;0;;1;;1;Z;21;0;6;;;0
3565;99;S01;OPTIQUE - ADAPTATION VERRE DE CLASSE A;1;9;99;0;;1;;1;Z;21;0;6;;;0
3566;99;VM4;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERIQUE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3567;99;VM5;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERO-CYLINDRIQUE A SPHERE NEGATIVE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3568;99;VM6;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERO-CYLINDRIQUE A SPHERE NEGATIVE TRES COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3569;99;VM7;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERO-CYLINDRIQUE A SPHERE POSITIVE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3570;99;SV3;OPTIQUE - AUTRE SUPPLEMENT;1;9;99;0;;1;;1;Z;21;0;6;;;0
3571;99;FGA;FRAIS DE GESTION APPAREILLAGE;1;9;99;0;;0;;1;Z;;0;6;;fermé le 30/03/2001;0
3572;99;ETI;ECART TIPS INDEMNISABLE;1;9;99;0;;0;;1;Z;21;0;6;;;0
3573;99;FED;FOURNITURE ET EQUIPEMENT DEROGATOIRES;1;9;99;0;;0;;0;Z;21;0;0;;;0
3574;99;PDM;DISPOSITIF MEDICAL (PRISE EN CHARGE EXCEPTIONNELLE);1;9;99;0;;1;;1;Z;21;0;6;;;0
3575;99;ATL;COMPLEMENT AT 150% LPP;1;9;99;1;27;0;;1;Z;21;0;6;;;0
3576;99;PPP;PRESTATION PARTICULIERE ET PANDEMIE;0;9;99;0;;0;;0;Z;21;0;0;;;0
3578;99;MS1;OPTIQUE CLASSE A - SUPPLEMENT POUR MONTURE DE LUNETTES A COQUE - MOINS DE 6 ANS;1;9;99;0;;1;;1;Z;21;0;6;;;0
3579;99;MS2;OPTIQUE CLASSE B - SUPPLEMENT POUR MONTURE DE LUNETTES A COQUE - MOINS DE 6 ANS;1;9;99;0;;1;;1;Z;21;0;6;;;0
3581;99;OP5;VERRES UNIFOCAUX OP5(CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3582;99;OP6;VERRES UNIFOCAUX OP6(CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3583;99;OPM;MONTURE (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3591;99;PCD;PRISE EN CHARGE DEROGATOIRE LPP;1;9;99;0;;0;;1;Z;21;0;6;;;0
3592;99;DLE;PEC EXCEPTIONNELLE DÉPASSEMENT LPP;1;9;99;0;;0;;1;Z;21;0;6;;;0
3593;99;TSF;TELESURVEILLANCE : FOURNISSEUR DE LA SOLUTION;1;9;99;0;;1;;1;Z;21;0;1;;;0
3594;99;DLT;PEC EXCEPTIONNELLE DEPASSEMENT LPP TP;1;9;99;0;;0;;1;Z;21;0;6;;;0
3610;99;SGN;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION PHARMACIE NON REMBOURSABLE (CNMSS);0;9;99;1;29;0;;1;Z;20;0;5;;;0
3611;99;SGS;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SANITAIRE NON REMBOURSABLE (CNMSS);0;9;99;0;;1;;1;Z;20;0;6;;;0
3612;99;DPS;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SANITAIRE REMBOURSABLE (CNMSS);0;9;99;1;29;0;;1;Z;20;0;6;;;0
4111;99;STH;FORFAIT DE SURVEILLANCE MEDICALE  1ER HANDICAP;1;9;99;0;;1;;1;C;20;1;1;1;;0
4112;99;THR;FORFAIT DE SURVEILLANCE MEDICALE REDUIT  2EME HANDICAP;1;9;99;0;;1;;1;C;20;1;1;;fermé le 31/12/1999;0
4113;99;KTH;PRATIQUES MEDICALES COMPLEMENTAIRES COTEES EN K;1;9;99;0;;1;;1;T;20;1;1;1;;0
4114;99;CST;COMPLEMENT SURVEILLANCE THERMALE;1;9;99;1;11;0;;1;Z;20;1;1;1;fermé le 01/01/2015;0
4131;99;TTH;FRAIS DE TRANSPORT - CURES THERMALES;1;9;99;0;;0;;0;Z;21;1;0;;;0
4132;99;HTH;FRAIS D  HOTEL - CURES THERMALES;1;9;99;0;;0;;0;Z;21;1;0;;;0
4141;99;TH1;FORFAIT THERMAL 1;1;9;99;0;;0;;1;Z;21;1;8;;;0
4142;99;TH2;FORFAIT THERMAL 2 AVEC KINESITEHRAPIE;1;9;99;0;;0;;1;Z;21;1;8;;;0
4143;99;TH3;FORFAIT THERMAL 2EME ORIENTATION;1;9;99;0;;0;;1;Z;21;1;8;;;0
4144;99;TH4;FORFAIT THERMAL 3 AVEC 9 SEANCES KINESITHERAPIE;1;9;99;0;;0;;1;Z;21;1;8;;;0
4145;99;TH5;FORFAIT THERMAL 72 SEANCES AVEC KINE;1;9;99;0;;0;;1;Z;21;0;8;;;0
4151;99;MK1;FORFAIT THERMAL 18 SEANCES COLLECTIVES;1;9;99;0;;0;;1;Z;21;1;8;;;0
4152;99;MK2;FORFAIT THERMAL 18 SEANCES INDIVIDUELLES;1;9;99;0;;0;;1;Z;21;1;8;;;0
4153;99;MK3;FORFAIT THERMAL 9 SEANCES COLLECTIVES;1;9;99;0;;0;;1;Z;21;1;8;;;0
4154;99;MK4;FORFAIT THERMAL 9 SEANCES INDIVIDUELLES;1;9;99;0;;0;;1;Z;21;1;8;;;0
4155;99;FSB;THERMAL-SEVRAGE DES PSYCHOTROPES;1;9;99;0;;0;;1;C;21;1;8;;;0
4156;99;FKS;THERMAL-SUITE CANCER DU SEIN;1;9;99;0;;0;;1;C;21;1;8;;;0
4157;99;TC1;THERMAL-TROUBLE COMPORTEMENT 72 SEANCES;1;9;99;0;;0;;1;C;21;1;8;;;0
4158;99;TC2;THERMAL-TROUBLE COMPORTEMENT 108 SEANCES;1;9;99;0;;0;;1;C;21;1;8;;;0
4204;99;FUE;FORFAIT TRANSPORT URGENCE EXTRAMUROS CPAM MEUSE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4205;99;FUI;FORFAIT TRANSPORT URGENCE INTRAMUROS CPAM MEUSE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4206;99;AFG;PRESTATION FIN DE GARDE AMBULANCE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4207;99;FTU;FORFAIT TRANSPORT D'URGENCE EXPERIMENTATION CPAM AUDE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4208;99;FUS;FORFAIT D'URGENCE SUR APPEL DU SAMU EXPERIMENTATION CPAM BOUCHES-DU-RHONE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4209;99;CTU;COMPLEMENT TRANSPORTS D'URGENCE;1;9;99;0;;0;;1;Z;20;0;50;;;0
4210;99;TXA;Taxi tarif A;1;9;99;0;;0;;1;Z;21;0;92;;;0
4211;99;SMU;SERVICES MOBILES D  URGENCE ET DE REANIMATION (SMUR);1;9;99;0;;0;;1;Z;21;1;23;;;0
4212;99;ABA;AMBULANCES AGREEES;1;9;99;0;;0;;1;Z;21;1;90;;;0
4213;99;VSL;VEHICULES SANITAIRES LEGERS (VSL);1;9;99;0;;0;;1;Z;21;1;91;;;0
4214;99;TXI;TAXIS;1;9;99;0;;0;;1;Z;21;1;92;;;0
4215;99;VP;VEHICULES PERSONNELS;1;9;99;0;;0;;1;Z;21;1;23;;;0
4216;99;TRP;TRANSPORT REEDUCATION PROFESSIONNEL;1;9;99;0;;0;;0;Z;21;1;0;;;0
4217;99;TXB;Taxi tarif B;1;9;99;0;;0;;1;Z;21;0;92;;;0
4218;99;TXC;Taxi tarif C;1;9;99;0;;0;;1;Z;21;0;92;;;0
4219;99;ATP;AUTRES MODES DE TRANSPORT;1;9;99;0;;0;;1;Z;21;1;23;;;0
4220;99;TXD;Taxi tarif D;1;9;99;0;;0;;1;Z;21;0;92;;;0
4221;99;ABG;AMBULANCE AGREEE DE GARDE;1;9;99;0;;0;;1;Z;21;1;93;;;0
4222;99;ING;INDEMNITE DE GARDE AMBULANCIERE;1;9;99;0;;0;;1;Z;21;1;50;;;0
4223;99;;PART ASSOCIATION TRANSPORTEUR;1;9;99;0;;0;;0;Z;;1;0;;Saisie manuelle Qualiflux;0
4224;99;PGE;PRATIQUE DE GEO LOCALISATION PAR DISPOSITIF EMBARQUE;1;9;99;0;;0;;1;Z;20;0;50;;;0
4225;99;TS2;FORFAIT TRANSPORT PARTAGE PAR 2 PERSONNES;1;9;99;0;;0;;0;Z;21;0;0;;;0
4226;99;TS3;FORFAIT TRANSPORT PARTAGE PAR 3 PERSONNES;1;9;99;0;;0;;0;Z;21;0;0;;;0
4227;99;CAQ;CONTRAT D'AMELIORATION DE LA QUALITE ET DE LA COORDINATION DES SOINS;1;9;99;0;;0;;1;Z;20;0;51;;;0
4228;99;CAC;CONTRAT D'AMELIORATION DE LA QUALITE ET DE LA COORDINATION DES SOINS COMPLEMENT;1;9;99;0;;0;;1;Z;20;0;51;;;0
4229;99;TXF;Taxi tarif F;1;9;99;0;;0;;1;Z;21;0;92;;;0
4311;99;DEL;FRAIS DE DEPLACEMENT - ENQU'TE LEGALE AT;0;9;99;1;10;0;;1;Z;;0;7;;fermé le 29/02/2008;0
4312;99;DCM;FRAIS DE DEPLACEMENT - COLLEGE 3 MEDECINS;0;9;99;1;10;0;;1;Z;20;0;7;;fermé le 01/09/2009;0
4313;99;HCM;HONORAIRES;0;9;99;0;;0;;1;C;20;0;16;;fermé le 01/09/2009;0
4314;99;ENQ;ENQUETE;0;9;99;0;;0;;1;Z;;0;16;;fermé le 29/02/2008;0
4315;99;AUT;AUTOPSIE;0;9;99;0;;0;;0;Z;20;0;0;;;0
4316;99;EXP;EXPERTISE;1;9;99;0;;0;;1;Z;20;0;16;;;0
4317;99;HMP;HONORAIRE COMITE  REGIONAL  RECONNAISSANCE Maladie  Professionnelle;0;9;99;0;;0;;1;Z;20;0;47;;;0
4318;99;DPH;DEPLACEMENT COMITE REGIONAL RECONNAISSANCE MP;0;9;99;1;10;0;;1;Z;20;0;7;;;0
4319;99;DPE;DEPLACEMENT PERSONNE ENTENDUE (CRRMP);0;9;99;1;10;0;;0;Z;21;0;0;;;0
4320;99;ECP;AVIS SAPITEUR;0;9;99;0;;0;;1;Z;20;0;47;;;0
4321;99;FUN;FRAIS FUNERAIRES;1;9;99;0;;0;;0;Z;21;1;0;;;0
4322;99;TRC;TRANSPORT DU CORPS;1;9;99;0;;0;;0;Z;21;1;0;;;0
4323;99;PDO;INDEMNITE ALLOUEE EN REPARATION DES PREJUDICES EXTRA-PATRIMOMIAUX;1;9;99;0;;0;;0;Z;21;1;0;;;0
4324;99;ICE;INDEMNITE DE CHANGEMENT D  EMPLOI;1;9;99;0;;0;;0;Z;18;0;0;;;0
4325;99;ICR;INDEMNITE COMPLEMENTAIRE POUR REEDUCATION PROFESSIONNELLE;1;9;99;0;;0;;0;Z;18;0;0;;;0
4326;99;PPU;PRETIUM PULCHRITUDINIS;1;9;99;0;;0;;0;Z;21;0;0;;;0
4327;99;PSE;PRETIUM SEXUALE;1;9;99;0;;0;;0;Z;21;0;0;;;0
4328;99;PAG;PREJUDICE D'AGREMENT;1;9;99;0;;0;;0;Z;21;0;0;;;0
4329;99;PPD;PREJUDICE PERTE OU DIMINUTION PROMOTION PROFESSIONNELLE;1;9;99;0;;0;;0;Z;21;0;0;;;0
4330;99;PNC;PREJUDICES EXTRA PATRIMONIAUX - HORS IV;1;9;99;0;;0;;0;Z;21;0;0;;;0
4331;99;ETR;REMBOURSEMENTS DE SOINS A L  ETRANGER (ET1 A ET6 ET ET8 A ET9, ETB ETA, ETH, ETT, ETP, ETX );1;9;99;0;;0;;0;Z;21;0;0;;;0
4332;99;PPA;PREJUDICE AMIANTE;0;9;99;0;;0;;0;Z;21;0;0;;;0
4339;99;RES;REMBOURSEMENT DE SOINS;1;9;99;0;;0;;0;Z;21;0;0;;;0
4341;99;;FRAIS DE TUTELLE;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
4342;99;CRF;COTISATIONS A.T. EN CAS DE READAPTATION FONCTIONNELLE;1;9;99;0;;0;;0;Z;21;0;0;;;0
4343;99;CRP;COTISATIONS A.T. EN CAS DE REEDUCATION PROFESSIONNELLE;1;9;99;0;;0;;0;Z;21;0;0;;;0
4351;99;PFR;PRIME DE FIN DE REEDUCATION;1;9;99;0;;0;;0;Z;21;0;0;;;0
4352;99;;AUTRES PRESTATIONS DIVERSES;1;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
4353;99;IPS;INDEMNITE POUR PERTE DE SALAIRE (MALADIE, AT);1;9;99;0;;0;;0;Z;21;0;0;;;0
4359;99;IUS;FORFAIT UTILISATION DES TELESERVICES;0;9;99;0;;1;;1;Z;Z;0;47;;ferme le 31/12/2018;0
4360;99;FPT;FORFAIT PARTICIPATION A LA TELETRANSMISSION;0;9;99;0;;1;;1;Z;Z;0;47;;ferme le 31/12/2018;0
4361;99;FFS;FACTURATION FEUILLE DE SOINS (POUR INFORMATION);0;9;99;0;;0;;1;Z;Z;0;47;;;0
4362;99;AST;ASTREINTE MEDECIN (POUR INFORMATION);0;9;99;0;;0;;1;Z;;0;31;;fermé le 31/12/2002;0
4363;99;FFN;AIDE A LA FACTURATION FEUILLE DES FLUX NON SECURISES;0;9;99;0;;0;;0;Z;Z;0;0;;;0
